cancel	dept_code	dept_group	week_section1	week_section2	week_section3	week_section4	authorize_p	authorize_r	brief_eng	dept_chiabbr	not_choose	course_code	percentage	full_flag	limit	selfTeach	credit	intensive	fillcounter	for_query	acadm_year	course_kind	selfTeachName	send_time	eng_name	course_group	exp_hours	serial_no	status	emi	counter_exceptAuth	rt	gender_restrict	eng_teach	classes	dept_engfull	restrict	school_avg	umd	authorize_using	dept_group_name	course_avg	teacher	class_name	time_inf	chn_name	form_s_name	moocs_teach	hours	form_s	tname	counter	deleteQ	option_code	tcode	scoreEnt	iCounter	limit_count_h	comment	acadm_term	generalCore
	AM30						10	0.20		體育系（碩）		PEM0024			0		3.0				113	半			Statistics and Experimental Design(I)			0013			47	N					◎課程開放上修			5			林昌平		三 5-7 本部 教401	統計與實驗設計（一）						52		必				50		1	
	AM30						10	0.20		體育系（碩）		PEM0027			0		3.0				113	半			Research Methodology	A		0014			22	N					◎課程開放上修			0			程瑞福		二 2-4 本部 體002	研究法						22		必				50		1	
	AM30						10	0.20		體育系（碩）		PEM0027			0		3.0				113	半			Research Methodology	B		0015			28	N					◎課程開放上修			0			洪聰敏		二 2-4 本部 體003	研究法						28		必				50		1	
	AM30						10	0.20		體育系（碩）		PEM0033			0		3.0				113	半			Seminar in Sport  Management			0016			20	N					◎課程開放上修			0			鄭志富		四 7-9 本部 體001	運動管理學研究						20		選				50		1	
	AM30						10	0.20		體育系（碩）		PEM0075			0		3.0				113	半			Studies in International Trends of Physical Education and Sport			0017			18	N					◎課程開放上修			0			張至滿		五 2-4 本部 體003	國際體育與運動現勢研究						18		選				50		1	
	AM30						10	0.20		體育系（碩）		PEC0013			0		3.0				113	半			Research Methods in Sport Biomechanics			0018			13	N			8		◎課程開放上修			0			蔡虔祿	碩博	三 2-4 公館 研001	運動生物力學研究法						13		選				50		1	
	AM30						10	0.20		體育系（碩）		PEC0031			0		3.0				113	半			Qualitative Research Methods in Physical Education			0020			4	N			8		◎課程開放上修			0			闕月清	碩博	二 A-C 本部 體003	質的體育研究法						4		選				50		1	
	AM30						10	0.20		體育系（碩）		PEC0039			0		3.0				113	半			Special Topics in Exercise Energy Metabolism			0021			5	N		是	8		◎課程開放上修			0			陳勇志	碩博	五 6-8 公館 體育館二3樓視聽教室	運動能量代謝專題研究						5		選				50		1	
	AM30						10	0.20		體育系（碩）		PEC0050			0		3.0				113	半			Special Topics in Electromyographic Analysis			0022			13	N			8		◎課程開放上修			0			李恆儒	碩博	二 7-9 公館 Ｓ302	肌電圖分析專題研究						13		選				50		1	
	AM30						10	0.20		體育系（碩）		PEC0085			3		3.0				113	半			Special Topics in Aging and Physical Fitness			0023			5	N			8		◎課程開放上修			0			方進隆	碩博	四 2-4 本部 體003	老化與體適能專題研究						5		選				50		1	
	AM30						10	0.20		體育系（碩）		PEC0092			2		3.0				113	半			Special Topics in Adapted Physical Education			0024			5	N		是	8		◎課程開放上修			0			潘正宸	碩博	一 2-4 本部 體002	適應體育專題研究						5		選				50		1	
	AM30						10	0.20		體育系（碩）		PEC0103			0		3.0				113	半			Biomechanics of Skeletal System			0025			9	N		是	8		◎課程開放上修			0			黃昱倫	碩博	四 2-4 本部 體育館一2樓會議室	骨骼系統生物力學						9		選				50		1	
	AM30						10	0.20		體育系（碩）		PEC0104			3		3.0				113	半			Analytical Studies in Sport Sciences			0026			19	N		是	8		◎課程開放上修			0			Philip X. Fuchs	碩博	五 2-4 本部 體002	運動科學文獻分析						19		選				50		1	
	AM30						10	0.20		體育系（碩）		PEC0107			0		3.0				113	半			Studies in Sport Experience			0027			5	N			8		◎課程開放上修			0			石明宗	碩博	五 3-5 公館 體育館二3樓視聽教室	運動經驗研究						5		選				50		1	
	AM30						10	0.20		體育系（碩）		PEC0110			0		3.0				113	半			Studies in Women's Sport History			0029			7	N			8		◎課程開放上修			0			林玫君	碩博	二 A-C 本部 體002	女性體育運動史研究						7		選				50		1	
	AM30						10	0.20		體育系（碩）		PEC0121			0		3.0				113	半			Special Topics on Sport Psychophysiology			0030			22	N			8		◎課程開放上修			0			洪聰敏	碩博	三 2-4 本部 體002	競技運動心生理學專題研究						22		選				50		1	
	AM30						10	0.20		體育系（碩）		PEC0125			0		3.0				113	半			Advanced Sport Biomechanics			0031			6	N			8		◎課程開放上修			0			黃長福	碩博	五 6-8 公館 研001	高級運動生物力學						6		選				50		1	
	AM30						10	0.33		體育系（碩）		PEC0128			3		3.0				113	半			Research of Applied Mechanics in Biomechanics			0032			15	N		是	8		◎課程開放上修			1			Philip X. Fuchs	碩博	四 6-8 公館 體育館二3樓視聽教室	應用生物力學研究						16		選				30		1	
	AM30						10	0.20		體育系（碩）		PEC0133			0		3.0				113	半			Research on Physical Fitness and Exercise Prescription			0034			5	N			8		◎課程開放上修			0			陳勇志	碩博	一 7-9 公館 研001	體適能與運動處方專題研究						5		選				50		1	
	AM30						10	0.20		體育系（碩）		PEC0143			0		3.0				113	半			Studies in Sport Psychology			0035			17	N			8		◎課程開放上修			0			季力康	碩博	四 7-9 本部 體003	競技運動心理學研究						17		選				50		1	
	AM30						10	0.20		體育系（碩）		PEC8009			0		3.0				113	半			Special Topics in Eccentric Exercise and Training			0036			7	N			8		◎課程開放上修			0			陳忠慶	碩博	四 6-8 公館 研001	離心運動與訓練專題研究						7		選				50		1	
	AM30						10	0.20		體育系（碩）		PEC8011			5		3.0				113	半			Studies in Olympic Culture			0037			14	N		是	8		◎課程開放上修			0			許立宏	碩博	五 A-C 本部 體002	奧林匹克文化研究						14		選				50		1	
	AM31						2	0.07		休旅所（碩）		SRM0005			2		3.0				113	半			Financial Management of Sport and Leisure			0038			22	N					◎課程開放上修			0			朱文增		一 7-9 本部 綜604	運動與休閒財務管理						22		選				30		1	
	AM31						5	0.17		休旅所（碩）		SRM0010			5		3.0				113	半			Studies in Strategic Management in Hospitality			0039			14	N					◎課程開放上修			0			王國欽		二 2-4 本部 綜603	餐旅策略管理研究						14		選				30		1	
	AM31						0	0.00		休旅所（碩）		SRM0073			2		3.0				113	半			Studies and Practices in Sport Tourism			0040			17	N					◎課程開放上修			0			林伯修		二 7-9 本部 綜604	運動觀光研究與實作						17		選				30		1	
	AM31						0	0.00		休旅所（碩）		SRM0074			2		3.0				113	半			Studies in Sport and Leisure Anthropology			0041			15	N					◎課程開放上修			0			林伯修		二 3-5 本部 綜604	運動與休閒人類學研究						15		選				30		1	
	AM31						0	0.00		休旅所（碩）		SRM0075			6		3.0				113	半			Theories and Techniques in Therapeutic Recreation			0042			20	N					◎課程開放上修			0			林儷蓉		四 2-4 本部 綜603	休閒治療理論與技巧						20		選				30		1	
	AM31						10	0.33		休旅所（碩）		SRM0114			3		3.0				113	半			Studies in New Media in Sport and Leisure Industries			0043			36	N					◎課程開放上修			2			胡婉玲 林儷蓉		六 2-4 本部 綜604	運動休閒產業與新媒體專題研究						38		選				30		1	
	AM31						6	0.20		休旅所（碩）		SRM0124			0		3.0				113	半			Studies of Behavior Science in Sport and Leisure			0044			29	N					◎課程不開放上修			6			廖邕		五 3-5 本部 綜604	運動休閒行為科學研究						35		選				30		1	
	AM31						6	0.20		休旅所（碩）		SRC0009			2		3.0				113	半			Special Topics on Sport Management			0045			31	N			8		◎課程不開放上修			3			陳美燕	碩博	四 3-5 本部 綜604	運動管理學專題研究						34		選				30		1	
	AM31						0	0.00		休旅所（碩）		SRC0015			0		3.0				113	半			Contemporary Issues for the Hospitality and Tourism Industry			0046			9	N		是	8		◎課程不開放上修			0			雷芷卉	碩博	三 7-9 本部 綜603	餐旅業當代議題						9		選				30		1	
	AM31						0	0.00		休旅所（碩）		SRC8009			0		3.0				113	半			Studies in Hospitality Consumer Behavior			0047			23	N		是	8		◎課程不開放上修			0			雷芷卉	碩博	三 2-4 本部 綜604	餐旅消費者行為研究						23		選				30		1	
	AM31						0	0.00		休旅所（碩）		SRM0011			0		3.0				113	半			Research Methodology	A		0048			13	N					◎課程不開放上修			0			麥康妮		五 7-9 本部 綜603	研究法	一			1		13		必				30		1	
	AM31						0	0.00		休旅所（碩）		SRM0011			0		3.0				113	半			Research Methodology	B		0049			24	N					◎課程不開放上修			0			廖邕		五 7-9 本部 綜604	研究法	一			1		24		必				30		1	
	AM31						10	0.33		休旅所（碩）		SRM0030			1		3.0				113	半			Advanced Statistics	A		0050			6	N					◎課程不開放上修			0			朱文增		一 2-4 本部 綜604	高級統計學	一			1		6		必				30		1	
	AM31						5	0.11		休旅所（碩）		SRM0030			5		3.0				113	半			Advanced Statistics	B		0051			33	N					◎課程開放上修			0			方進義		一 2-4 本部 教402	高級統計學	一			1		33		必				45		1	
	AM31						0	0.00		休旅所（碩）		SRM0003			0		1.0				113	半			Seminar on Sport, Leisure and Hospitality Management (II)			0052			37	N					◎課程不開放上修			0			林儷蓉		四 C 本部 綜508會議室	運動休閒與餐旅管理專題討論（二）	二			2		37		必				50		1	
	AM32						10	0.20		競技系（碩）		FPM0002			0		3.0				113	半			Research Method of Competitive Sports			0053			12	N					◎課程開放上修			0			蔡於儒 石明宗		四 2-4 公館 研001	競技運動研究法						12		選				50		1	
	AM32						10	0.20		競技系（碩）		FPM0003			0		3.0				113	半			Studies in Sports Training			0054			16	N					◎課程開放上修			0			俞智贏		二 5-7 公館 研003	運動訓練學研究						16		必				50		1	
	AM32						10	0.20		競技系（碩）		FPM0020			0		3.0				113	半			Exercise Physiology of Training			0056			6	N					◎課程開放上修			0			鄭景峰		二 2-4 公館 研001	訓練運動生理學						6		選				50		1	
	AM32						10	0.20		競技系（碩）		FPM0021			0		2.0				113	半			Practice of Sports Conditioning Training (I)			0057			10	N					◎課程開放上修			0			李佳融		三 10-A 公館 體育館二3樓會議室	運動體能訓練實作（一）						10		必				50		1	
	AM32						10	0.20		競技系（碩）		FPM0023			0		2.0				113	半			Practice of Sports Skill Training (I)			0058			14	N					◎課程開放上修			0			俞智贏		三 10-A 公館 研003	運動技能訓練實作（一）						14		必				50		1	
	AM32						10	0.20		競技系（碩）		FPM0026			0		3.0				113	半			Future Development of Sport Technology			0059			3	N					◎課程開放上修			0			相子元		四 7-9 公館 研003	運動科技前瞻議題						3		選				50		1	
	AM32						10	0.20		競技系（碩）		FPM0028			0		3.0				113	半			Research Methods in Exercise and Sport Science			0060			19	N					◎課程開放上修			0			鄭景峰		二 7-9 公館 體育館二3樓視聽教室	運動科學研究法						19		必				50		1	
	AM32						10	0.20		競技系（碩）		FPM0035			0		3.0				113	半			Current Topics in Sport Biomechanics			0061			9	N					◎課程開放上修			0			相子元		四 2-4 公館 體育館二3樓視聽教室	運動生物力學當前課題						9		選				50		1	
	AM32						10	0.20		競技系（碩）		FPM0037			0		3.0				113	半			Postural and Motor Control			0062			5	N					◎課程開放上修			0			劉有德		三 2-4 公館 體育館二3樓會議室	姿勢與運動控制						5		選				50		1	
	AM32						10	0.20		競技系（碩）		FPM0046			0		3.0				113	半			Intermediate Sport Biomechanics			0063			12	N					◎課程開放上修			0			李恆儒		一 6-8 公館 體育館二3樓視聽教室	中級運動生物力學						12		選				50		1	
	AM32						10	0.20		競技系（碩）		FPM0055			0		1.0				113	半			Exercise & Sport Science Seminar (II)			0064			9	N					◎課程開放上修			0			何仁育		四 5 公館 研001	運動科學專題報告（二）						9		必				50		1	
	AM32						10	0.20		競技系（碩）		FPM0064			0		3.0				113	半			Biostatistics and Experimental Design			0065			20	N					◎課程開放上修			0			劉有德		一 2-4 公館 體育館二3樓視聽教室	生物統計與實驗設計						20		必				50		1	
	AM32						10	0.20		競技系（碩）		FPM0067			0		3.0				113	半			Test and Evaluation in Exercise Biochemistry and Physiology			0066			5	N					◎課程開放上修			0			何仁育		三 2-4 公館 研003	運動生化與生理測量評估						5		選				50		1	
	AM32						10	0.20		競技系（碩）		FPM0070			0		1.0				113	半			Exercise and Sport Science Services			0067			3	N					◎課程開放上修			0			何仁育		二 6 公館 體育館二3樓視聽教室	運動科學服務						3		必				50		1	
	AM32						10	0.20		競技系（碩）		FPM0075			0		3.0				113	半			Ecological Approach to Motor Behavior			0068			8	N					◎課程開放上修			0			劉有德		四 2-4 公館 研003	運動行為的生態觀						8		選				50		1	
	AU30						10	0.20		體育系（學）		PEU0306			0		2.0				113	半			Aquatic Recreation Activity (I)			0069			36	N								0			鄭國輝		三 8-9 本部 樸105	水域休閒運動（一）						36		選				50		1	
	AU30						10	0.20		體育系（學）		PEU0308			0		2.0				113	半			Curriculum and Instruction in Adapted Physical Education			0070			20	N								0			潘正宸		一 8-9 本部 正302	適應體育課程與教學						20		選				50		1	
	AU30						10	0.40		體育系（學）		PEC0145			0		3.0				113	半			Big Data and Visualization in Sports			0071			12	N			9					0			蔣旭政	大碩	一 7-9 本部 教402	運動大數據與視覺化						12		選				50		1	
	AU30						10	0.20		體育系（學）		PEC9004			0		2.0				113	半			Athletic Training Practicum (I)			0072			5	N			9		◎必須先修過【PEU0067  運動傷害與防護】、【PEU0292  運動貼紮與臨床實作】、【PEU0294  運動推拿指壓學】、【PEU0295  基礎儀器治療學】、【PEU0296  運動傷害評估學】、【PEU0297  運動治療學】			5			黃昱倫	大碩	三 A-B 本部 體002	運動防護實習（一）						10		選				50		1	
	AU30						10	0.13		體育系（學）		PEU0003			0		2.0				113	半			Principles of Physical Education			0073			73	N								4			陳信亨		一 8-9 本部 誠302	體育學原理	一			1		77		必				75		1	
	AU30						30	0.60		體育系（學）		PEU0193			0		2.0				113	半			Human Anatomy and Physiology </br>[ Program: The Program of Strength and Conditioning The Program of Injury Prevention and Athletic Training ]			0074			62	N								21			王宏豪		四 6-7 本部 金牌講堂	人體解剖生理學 </br>[ 學分學程：肌力與體能學程 運動傷害防護學程 ]	一			1		83		必				50		1	
	AU30						10	0.20		體育系（學）		PEU0251			0		2.0				113	半			Soccer (I)	F		0075			21	N	F				◎限女生修			0			程瑞福		四 1-2 公館 體育館二3樓	足球（一）	一			1		21		選				50		1	
	AU30						10	0.20		體育系（學）		PEU0251			0		2.0				113	半			Soccer (I)	M		0076			33	N	M				◎限男生修			0			程瑞福		四 3-4 公館 體育館二3樓	足球（一）	一			1		33		選				50		1	
	AU30						10	0.20		體育系（學）		PEU0254			0		2.0				113	半			Baseball (Softball) (I)	F		0077			22	N	F				◎限女生修			0			林藝文		一 3-4 本部 操場一	棒（壘）球（一）	一			1		22		選				50		1	
	AU30						10	0.20		體育系（學）		PEU0254			0		2.0				113	半			Baseball (Softball) (I)	M		0078			33	N	M				◎限男生修			0			黃輝榮		二 3-4 本部 操場一	棒（壘）球（一）	一			1		33		選				50		1	
	AU30						10	0.20		體育系（學）		PEU0263			0		2.0				113	半			Swimming (I)	F		0079			25	N	F				◎限女生修			0			鄭國輝		二 6-7 本部 游泳館1F大泳池	游泳（一）	一			1		25		必				50		1	
	AU30						10	0.20		體育系（學）		PEU0263			0		2.0				113	半			Swimming (I)	M		0080			45	N	M				◎限男生修			1			鄭國輝		五 6-7 本部 游泳館1F大泳池	游泳（一）	一			1		46		必				50		1	
	AU30						10	0.20		體育系（學）		PEU0269			0		2.0				113	半			Table Tennis (I)	F		0081			26	N	F				◎限女生修			0			王傑賢		五 6-7 本部 桌球室	桌球（一）	一			1		26		選				50		1	
	AU30						10	0.20		體育系（學）		PEU0269			0		2.0				113	半			Table Tennis (I)	M		0082			37	N	M				◎限男生修			0			王傑賢		一 6-7 本部 桌球室	桌球（一）	一			1		37		選				50		1	
	AU30						10	0.20		體育系（學）		PEU0274			0		2.0				113	半			Gymnastics (I)	F		0083			25	N	F				◎限女生修			3			張琪		二 3-4 本部 體操房	體操（一）	一			1		28		選				50		1	
	AU30						10	0.20		體育系（學）		PEU0274			0		2.0				113	半			Gymnastics (I)	M		0084			33	N	M				◎限男生修			0			張琪		一 3-4 本部 體操房	體操（一）	一			1		33		選				50		1	
	AU30						10	0.20		體育系（學）		PEU0277			0		2.0				113	半			Track and Field (I)	F		0085			25	N	F				◎限女生修			0			林淑惠		一 6-7 本部 操場一	田徑（一）	一			1		25		選				50		1	
	AU30						10	0.20		體育系（學）		PEU0277			0		2.0				113	半			Track and Field (I)	M		0086			42	N	M				◎限男生修			0			詹俊成		二 6-7 本部 操場一	田徑（一）	一			1		42		選				50		1	
	AU30						10	0.13		體育系（學）		PEU0015			0		2.0				113	半			Sport Physiology </br>[ Program: The Program of Strength and Conditioning The Program of Injury Prevention and Athletic Training ]			0087			78	N								10			王鶴森		一 3-4 本部 誠102	運動生理學 </br>[ 學分學程：肌力與體能學程 運動傷害防護學程 ]	二			2		88		必				80		1	
	AU30						20	0.29		體育系（學）		PEU0067			3		2.0				113	半			Sport Injury and Prevention </br>[ Program: The Program of Outdoor Adventure Leadership The Program of Injury Prevention and Athletic Training The program of Cultivating Seniors Service Talent in Community ]			0088			76	N					◎初選 運動傷害防護學程 研究生得下修			12			黃昱倫		一 8-9 本部 金牌講堂	運動傷害與防護 </br>[ 學分學程：戶外探索領導學程 運動傷害防護學程 高齡學程 ]	二			2		88		選				70		1	
	AU30						10	0.20		體育系（學）		PEU0081			3		2.0				113	半			Handball (I)			0089			32	N								0			黃欽永		二 8-9 本部 體育館一4F	手球（一）	二			2		32		選				50		1	
	AU30						10	0.20		體育系（學）		PEU0190			0		2.0				113	半			Motor Learning			0090			28	N								0			梁嘉音		二 6-7 本部 體002	運動技能學習	二			2		28		選				50		1	
	AU30						10	0.20		體育系（學）		PEU0245			0		2.0				113	半			Basketball (I)	F		0091			24	N	F				◎限女生修			0			掌慶維		四 3-4 本部 體育館一4F	籃球（一）	二			2		24		選				50		1	
	AU30						10	0.20		體育系（學）		PEU0245			0		2.0				113	半			Basketball (I)	M		0092			30	N	M				◎限男生修			3			掌慶維		四 6-7 本部 體育館一4F	籃球（一）	二			2		33		選				50		1	
	AU30						10	0.20		體育系（學）		PEU0248			0		2.0				113	半			Volleyball (I)	F		0093			23	N	F				◎限女生修			0			良財		二 3-4 本部 體育館一4F	排球（一）	二			2		23		選				50		1	
	AU30						10	0.20		體育系（學）		PEU0248			0		2.0				113	半			Volleyball (I)	M		0094			29	N	M				◎限男生修			0			良財		二 1-2 本部 體育館一4F	排球（一）	二			2		29		選				50		1	
	AU30						10	0.20		體育系（學）		PEU0257			0		2.0				113	半			Tennis (I)	F		0095			15	N	F				◎限女生修			0			李家豪		五 1-2 公館 網球場二	網球（一）	二			2		15		選				50		1	
	AU30						10	0.20		體育系（學）		PEU0257			0		2.0				113	半			Tennis (I)	M		0096			20	N	M				◎限男生修			0			李家豪		五 3-4 公館 網球場二	網球（一）	二			2		20		選				50		1	
	AU30						10	0.20		體育系（學）		PEU0260			0		2.0				113	半			Wu-Shu (I)	F		0097			9	N	F				◎限女生修			0			張育愷		二 1-2 本部 武術房一	武術（一）	二			2		9		選				50		1	
	AU30						10	0.20		體育系（學）		PEU0260			0		2.0				113	半			Wu-Shu (I)	M		0098			18	N	M				◎限男生修			0			張育愷		二 3-4 本部 武術房一	武術（一）	二			2		18		選				50		1	
	AU30						10	0.20		體育系（學）		PEU0266			0		2.0				113	半			Badminton (I)	F		0099			27	N	F				◎限女生修			0			潘光敏		五 6-7 本部 體育館一4F	羽球（一）	二			2		27		選				50		1	
	AU30						10	0.20		體育系（學）		PEU0266			0		2.0				113	半			Badminton (I)	M		0100			32	N	M				◎限男生修			1			蔡虔祿		三 8-9 本部 體育館一4F	羽球（一）	二			2		33		選				50		1	
	AU30						10	0.20		體育系（學）		PEU0272			0		2.0				113	半			Dancing (I)			0101			36	N								0			沈淑貞		四 8-9 本部 大韻律教室	舞蹈（一）	二			2		36		選				50		1	
	AU30						10	0.20		體育系（學）		PEU0292			3		2.0				113	半			Athletic Taping and Clinical Application </br>[ Program: The Program of Injury Prevention and Athletic Training ]			0102			33	N		是			◎初選 運動傷害防護學程 研究生得下修			2			黃昱倫		一 6-7 本部 樸105	運動貼紮與臨床實作 </br>[ 學分學程：運動傷害防護學程 ]	二			2		35		選				50		1	
	AU30						10	0.20		體育系（學）		PEU0303			3		2.0				113	半			Judo			0103			44	N								0			黃國恩		三 6-7 本部 武術房一	柔道	二			2		44		選				50		1	
	AU30						10	0.20		體育系（學）		PEU4011			0		2.0				113	半			Introduction to Recreation </br>[ Program: The Program of Outdoor Adventure Leadership The program of Cultivating Seniors Service Talent in Community ]			0104			50	N								10			詹俊成		一 6-7 本部 誠208	休閒活動概論 </br>[ 學分學程：戶外探索領導學程 高齡學程 ]	二			2		60		選				50		1	
	AU30						10	0.14		體育系（學）		PEU4020			0		2.0				113	半			Administration and Management of Physical Education			0105			67	N								1			程紹同		四 1-2 本部 金牌講堂	體育行政與管理	二			2		68		必				70		1	
	AU30						10	0.20		體育系（學）		PEU0034			0		2.0				113	半			Sports Technique Analysis			0106			16	N								1			蔡虔祿		四 8-9 本部 樸105	運動技術分析	三			3		17		選				50		1	
	AU30						10	0.20		體育系（學）		PEU0121			0		2.0				113	半			Chinese Folk Sport (I)			0107			11	N								0			李宗翰 麥秀英		五 3-4 本部 武術房一	民俗運動（一）	三			3		11		選				50		1	
	AU30						10	0.20		體育系（學）		PEU0201			0		1.0				113	半			Sport Specialty Training (I)			0108			28	N								0			張育愷		二 10 本部 教室自排	運動專長訓練（一）	三			3		28		選				50		1	
	AU30						10	0.20		體育系（學）		PEU0212			0		2.0				113	半			Tests and Assessment in Physical Education			0109			37	N								0			施登堯		二 8-9 本部 體001	體育測驗與評量	三			3		37		選				50		1	
	AU30						10	0.20		體育系（學）		PEU0244			0		2.0				113	半			Track and Field (III)			0110			3	N					◎必須先修過【PEU0243  田徑（二）】			3			林淑惠		一 8-9 本部 操場一	田徑（三）	三			3		6		選				50		1	
	AU30						10	0.20		體育系（學）		PEU0247			0		2.0				113	半			Basketball (III)			0111			30	N					◎必須先修過【PEU0246  籃球（二）】			3			施登堯		一 1-2 本部 體育館一4F	籃球（三）	三			3		33		選				50		1	
	AU30						10	0.20		體育系（學）		PEU0250			0		2.0				113	半			Volleyball (III)			0112			33	N					◎必須先修過【PEU0249  排球（二）】			1			劉錦璋		一 6-7 本部 體育館一4F	排球（三）	三			3		34		選				50		1	
	AU30						10	0.20		體育系（學）		PEU0256			0		2.0				113	半			Baseball (Softball) (III)			0113			11	N					◎必須先修過【PEU0255  棒（壘）球（二）】			0			陳妙怡		三 6-7 公館 操場二	棒（壘）球（三）	三			3		11		選				50		1	
	AU30						10	0.20		體育系（學）		PEU0259			0		2.0				113	半			Tennis (III)			0114			9	N					◎必須先修過【PEU0258  網球（二）】			1			陳勇志		二 3-4 公館 網球場二	網球（三）	三			3		10		選				50		1	
	AU30						10	0.20		體育系（學）		PEU0268			0		2.0				113	半			Badminton (III)			0115			41	N					◎必須先修過【PEU0267  羽球（二）】			1			徐孟達		四 1-2 本部 體育館一4F	羽球（三）	三			3		42		選				50		1	
	AU30						10	0.20		體育系（學）		PEU0271			0		2.0				113	半			Table Tennis (III)			0116			34	N					◎必須先修過【PEU0270  桌球（二）】			2			林慶宏		二 6-7 本部 桌球室	桌球（三）	三			3		36		選				50		1	
	AU30						10	0.20		體育系（學）		PEU0282			3		2.0				113	半			Physical Fitness and Exercise Prescription </br>[ Program: The Program of Strength and Conditioning The program of Cultivating Seniors Service Talent in Community ]			0117			29	N								0			方進隆		三 8-9 本部 正103	體適能與運動處方 </br>[ 學分學程：肌力與體能學程 高齡學程 ]	三			3		29		選				50		1	
	AU30						10	0.20		體育系（學）		PEU0289			0		2.0				113	半			Sports Information and Media Relations			0118			18	N								0			文大培		五 6-7 本部 樸105	運動資訊與媒體公關	三			3		18		選				50		1	
	AU30						10	0.20		體育系（學）		PEU0295			3		2.0				113	半			Basic Therapeutic Modalities			0119			14	N					◎必須先修過【PEU0193  人體解剖生理學】			3			黃昱倫		二 8-9 本部 樸105	基礎儀器治療學	三			3		17		選				50		1	
	AU30						10	0.20		體育系（學）		PEU0296			0		2.0				113	半			Evaluation of Athletic Injuries			0120			7	N					◎必須先修過【PEU2001  運動解剖學】、【PEU0067  運動傷害與防護】			0			李恆儒		二 3-4 本部 樸105	運動傷害評估學	三			3		7		選				50		1	
