cancel	dept_code	dept_group	week_section1	week_section2	week_section3	week_section4	authorize_p	authorize_r	brief_eng	dept_chiabbr	not_choose	course_code	percentage	full_flag	limit	selfTeach	credit	intensive	fillcounter	for_query	acadm_year	course_kind	selfTeachName	send_time	eng_name	course_group	exp_hours	serial_no	status	emi	counter_exceptAuth	rt	gender_restrict	eng_teach	classes	dept_engfull	restrict	school_avg	umd	authorize_using	dept_group_name	course_avg	teacher	class_name	time_inf	chn_name	form_s_name	moocs_teach	hours	form_s	tname	counter	deleteQ	option_code	tcode	scoreEnt	iCounter	limit_count_h	comment	acadm_term	generalCore
	AM30						10	0.20		體育系（碩）		PEC0036			0		3.0				112	半			Special Topics in Physical Education Curriculum			0011			5	N			8		◎課程開放上修			0			林靜萍 闕月清	碩博	三 A-C 本部 體003	體育課程專題研究						5		選				50		2	
	AM30						10	0.20		體育系（碩）		PEC0040			3		3.0				112	半			Special Topics in Exercise and Disease			0012			5	N			8		◎課程開放上修			0			方進隆	碩博	四 2-4 本部 體003	運動與疾病專題研究						5		選				50		2	
	AM30						10	0.20		體育系（碩）		PEC0071			0		3.0				112	半			Special Topics in Philosophy of Sport			0013			26	N			8		◎課程開放上修			0			林慶宏 張少熙	碩博	四 2-4 本部 體001	運動哲學專題研究						26		選				50		2	
	AM30						10	0.20		體育系（碩）		PEC0076			2		3.0				112	半			Special Topics in Sport Biomechanics			0014			9	N		是	8		◎課程開放上修			0			黃長福	碩博	五 6-8 公館 研001	運動生物力學專題研究						9		選				50		2	
	AM30						10	0.20		體育系（碩）		PEC0081			0		3.0				112	半			Special Topics in Exercise Physiology			0015			7	N			8		◎課程開放上修			0			王鶴森	碩博	二 7-9 本部 體002	運動生理學專題研究						7		選				50		2	
	AM30						10	0.20		體育系（碩）		PEC0090			0		3.0				112	半			Administration and Management of Physical Education in Schools			0016			28	N			8		◎課程開放上修			0			鄭志富 張琪	碩博	四 7-9 本部 體001	學校體育經營與管理						28		選				50		2	
	AM30						10	0.20		體育系（碩）		PEC0122			0		3.0				112	半			Special Topics on Exercise Psychophysiology			0017			24	N			8		◎課程開放上修			0			洪聰敏	碩博	三 2-4 本部 體002	健身運動心生理學專題研究						24		選				50		2	
	AM30						10	0.20		體育系（碩）		PEC0124			3		3.0				112	半			Special Topics on Physical Activity Motivation			0018			12	N			8		◎課程開放上修			0			季力康	碩博	四 7-9 本部 體002	身體活動動機專題研究						12		選				50		2	
	AM30						10	0.20		體育系（碩）		PEC0126			0		3.0				112	半			Studies in Kinesiology			0019			15	N			8		◎課程開放上修			0			蔡虔祿	碩博	一 7-9 公館 研001	人體運動力學研究						15		選				50		2	
	AM30						10	0.20		體育系（碩）		PEC0127			0		3.0				112	半			Application of Advanced Dynamics in Biomechanics			0020			13	N			8		◎課程開放上修			0			張家豪	碩博	二 2-4 公館 體育館二3樓視聽教室	高級動力學的生物力學應用						13		選				50		2	
	AM30						10	0.20		體育系（碩）		PEC0130			5		3.0				112	半			Special Topics in Sports Equipment Design			0021			10	N		是	8		◎課程開放上修			0			Philip X. Fuchs	碩博	四 2-4 公館 研001	運動器材設計專題研究						10		選				50		2	
	AM30						10	0.20		體育系（碩）		PEC0135			0		3.0				112	半			Exercise Immunology			0022			3	N			8		◎課程開放上修			0			徐孟達	碩博	三 2-4 公館 研002	運動免疫學						3		選				50		2	
	AM30						10	0.20		體育系（碩）		PEC0137			0		3.0				112	半			Organizational Behavior in Physical Education and Sport			0023			4	N			8		◎課程開放上修			0			熊道天	碩博	五 7-9 本部 體002	體育運動組織行為						4		選				50		2	
	AM30						10	0.20		體育系（碩）		PEC0142			0		3.0				112	半			Studies in Exercise Psychology			0024			19	N		是	8		◎課程開放上修			0			張育愷	碩博	一 2-4 本部 體003	健身運動心理學研究						19		選				50		2	
	AM30						10	0.20		體育系（碩）		PEC0146			0		3.0				112	半			Special Topics in Exercise and Adipose Tissue Metabolism			0025			6	N			8		◎課程開放上修			0			陳勇志	碩博	二 2-4 公館 研001	運動與脂質代謝專題研究						6		選				50		2	
	AM30						10	0.20		體育系（碩）		PEC8005			0		3.0				112	半			Integrated Studies of the Eastern and Western Philosophy of Sport			0026			5	N			8		◎課程開放上修			0			石明宗	碩博	三 3-5 公館 體育館二3樓視聽教室	東西運動哲學整合研究						5		選				50		2	
	AM30						10	0.20		體育系（碩）		PEC8007			0		3.0				112	半			Special Topics on Physical Activity Cognitive Neuroscience			0027			9	N			8		◎課程開放上修			0			張育愷	碩博	一 7-9 本部 體003	身體活動認知神經科學專題研究						9		選				50		2	
	AM30						10	0.20		體育系（碩）		PEC8008			5		3.0				112	半			Academic Writing and Oral Presentation for Sport Sciences			0028			23	N		是	8		◎課程開放上修			0			Philip X. Fuchs	碩博	三 8-10 本部 體002	運動科學專業英文寫作與口語表達						23		選				50		2	
	AM30						10	0.20		體育系（碩）		PEC8010			0		3.0				112	半			Studies in Modern Physical Education and Sport History			0029			10	N			8		◎課程開放上修			0			林玫君	碩博	二 A-C 本部 體002	近代體育運動史研究						10		選				50		2	
	AM30						10	0.20		體育系（碩）		PEC8012			0		3.0				112	半			Advanced Human Physiology			0030			12	N			8		◎課程開放上修			0			劉宏文	碩博	四 6-8 公館 研002	高級人體生理學						12		選				50		2	
	AM30						10	0.20		體育系（碩）		PEC8013			0		3.0				112	半			Health Behaviors and Sports Development for People with Disabilities			0031			4	N			8		◎課程開放上修			0			潘正宸	碩博	二 2-4 本部 體002	身心障礙者健康行為與體育運動發展						4		選				50		2	
	AM31						0	0.00		休旅所（碩）		SRM0001			0		3.0				112	半			Topics on Sport, Leisure and Hospitality Industry			0032			42	N					◎課程不開放上修			0			林儷蓉		三 8-10 本部 綜508會議室	運動休閒與餐旅產業特論						42		必				45		2	
	AM31						0	0.00		休旅所（碩）		SRM0002			0		1.0				112	半			Seminar on Sport, Leisure and Hospitality Management (I)			0033			40	N					◎課程不開放上修			0			林儷蓉		四 C 本部 綜508會議室	運動休閒與餐旅管理專題討論（一）						40		必				50		2	
	AM31						5	0.17		休旅所（碩）		SRM0034			3		3.0				112	半			Leisure and Community Development			0034			12	N					◎課程不開放上修			0			李晶		二 6-8 本部 綜603	休閒與社區發展						12		選				30		2	
	AM31						15	0.50		休旅所（碩）		SRM0037			5		3.0				112	半			Seminar on Professional Sport Management			0035			31	N					◎課程開放上修			11			陳美燕		一 7-9 本部 綜508會議室	職業運動經營管理專題討論						42		選				30		2	
	AM31						5	0.17		休旅所（碩）		SRM0057			2		3.0				112	半			Studies in Leisure Sociology			0036			19	N					◎課程開放上修			0			林伯修		二 3-5 本部 綜604	休閒社會學研究						19		選				30		2	
	AM31						0	0.00		休旅所（碩）		SRM0081			0		3.0				112	半			Sport, Leisure and Hospitality Management Internship			0037			3	N					◎課程不開放上修			0			林伯修 林儷蓉		一 A-C 本部 教室自排, 二 A-C 本部 教室自排	運動休閒與餐旅管理實習						3		選				30		2	
	AM31						10	0.33		休旅所（碩）		SRM0108			5		3.0				112	半			Seminar on Sport Facility Planning and Management : Principles and Practices			0038			15	N					◎課程不開放上修			0			周宇輝		二 7-9 本部 綜604	運動場館規劃與經營管理專題討論						15		選				30		2	
	AM31						5	0.17		休旅所（碩）		SRM0111			0		3.0				112	半			Studies in Tourist Food Consumption Behavior			0039			27	N					◎課程不開放上修			5			麥康妮		五 7-9 本部 綜604	旅客飲食行為研究						32		選				30		2	
	AM31						2	0.05		休旅所（碩）		SRM0119			3		3.0				112	半			Investment and Financial Management in Hospitality			0040			35	N					◎課程開放上修			0			方進義		四 2-4 本部 綜604	餐旅投資與財務管理						35		選				40		2	
	AM31						5	0.17		休旅所（碩）		SRM0121			0		3.0				112	半			Sport Brand Project Planning and Practice			0041			20	N					◎課程不開放上修			0			李振賢		五 7-9 本部 綜508會議室	運動品牌專案企劃與實作						20		選				30		2	
	AM31						5	0.17		休旅所（碩）		SRC0004			2		3.0				112	半			Studies in Economics of Sport and Leisure			0042			14	N			8		◎課程開放上修			0			朱文增	碩博	四 7-9 本部 綜604	運動與休閒經濟學研究						14		選				30		2	
	AM31						0	0.00		休旅所（碩）		SRC8005			0		3.0				112	半			Strategic Information Systems for Hospitality Managers			0044			5	N		是	8		◎課程不開放上修			0			雷芷卉	碩博	四 2-4 本部 綜603	餐旅業策略資訊系統管理						5		選				30		2	
	AM31						0	0.00		休旅所（碩）		SRC8006			0		3.0				112	半			Studies in Hospitality Marketing Management			0045			22	N		是	8		◎課程不開放上修			0			麥康妮	碩博	三 2-4 本部 綜604	餐旅行銷管理研究						22		選				30		2	
	AM31						0	0.00		休旅所（碩）		SRC8008			0		3.0				112	半			Hospitality Facilities Development and Design			0046			9	N		是	8		◎課程不開放上修			0			雷芷卉	碩博	四 7-9 本部 綜603	餐旅設施規劃與設計						9		選				30		2	
	AM31						0	0.00		休旅所（碩）		SRC8012			0		3.0				112	半			Studies in Technology for Healthy Aging			0047			10	N		是	8		◎課程不開放上修			0			廖邕	碩博	三 7-9 本部 綜602	科技與健康老化研究						10		選				30		2	
	AM32						10	0.20		競技系（碩）		FPM0010			0		3.0				112	半			Applied Psychology on Sports			0048			9	N					◎課程開放上修			0			梁嘉音		四 2-4 公館 Ｓ402	運動心理學應用研究						9		選				50		2	
	AM32						10	0.20		競技系（碩）		FPM0025			0		3.0				112	半			Research Method of Competition Practical			0049			1	N					◎課程開放上修			0			蔡於儒		二 5-7 公館 研002	競賽實務研究法						1		選				50		2	
	AM32						10	0.20		競技系（碩）		FPM0074			0		3.0				112	半			Studies in Coaching Philosophy			0050			14	N					◎課程開放上修			0			石明宗		二 2-4 公館 研003	教練哲學研究						14		選				50		2	
	AM32						10	0.20		競技系（碩）		FPM0004			0		3.0				112	半			Studies in Sports Coaching			0051			12	N					◎課程開放上修			0			俞智贏		二 5-7 公館 研003	運動教練學研究	一			1		12		必				50		2	
	AM32						10	0.20		競技系（碩）		FPM0024			0		2.0				112	半			Practice of Sports Skill Training (II)			0052			16	N					◎課程開放上修			0			俞智贏		三 B-C 公館 體育館二3樓會議室	運動技能訓練實作（二）	一			1		16		必				50		2	
	AM32						10	0.20		競技系（碩）		FPM0035			0		3.0				112	半			Current Topics in Sport Biomechanics			0053			6	N					◎課程開放上修			0			相子元		四 2-4 公館 體育館二3樓視聽教室	運動生物力學當前課題	一			1		6		選				50		2	
	AM32						10	0.20		競技系（碩）		FPM0038			0		3.0				112	半			Qualitative and Quantitative Change in Motor Learning			0054			3	N					◎課程開放上修			0			劉有德		四 2-4 公館 研002	運動協調型態學習及量化	一			1		3		選				50		2	
	AM32						10	0.20		競技系（碩）		FPM0054			0		1.0				112	半			Exercise & Sport Science Seminar (I)			0055			12	N					◎課程開放上修			0			何仁育		四 5 公館 研001	運動科學專題報告（一）	一			1		12		必				50		2	
	AM32						10	0.20		競技系（碩）		FPM0071			0		3.0				112	半			Introduction to Performance Analysis in Sports			0056			9	N					◎課程開放上修			0			劉有德		三 2-4 公館 研001	競技運動比賽表現分析概論	一			1		9		選				50		2	
	AM32	A					10	0.20		競技系（碩）		FPM0022			0		2.0				112	半			Practice of Sports Conditioning Training (II)			0057			13	N					◎課程開放上修			0	運動競技碩士班		李佳融		三 10-A 公館 研001	運動體能訓練實作（二）	一			1		13		必				50		2	
	AM32	B					10	0.20		競技系（碩）		FPM0068			0		3.0				112	半			Physiology of Resistance Exercise Training			0058			7	N					◎課程開放上修			0	運動科學碩士班		何仁育		二 2-4 公館 Ｓ502	阻力運動訓練生理學	一			1		7		選				50		2	
	AM32	B					10	0.20		競技系（碩）		FPM0070			0		1.0				112	半			Exercise and Sport Science Services			0059			10	N					◎課程開放上修			0	運動科學碩士班		何仁育		二 6 公館 研001	運動科學服務	二			2		10		必				50		2	
	AU30						10	0.20		體育系（學）		PEU0204			0		1.0				112	半			Sport Specialty Training (IV)			0060			8	N					◎必須先修過【PEU0201  運動專長訓練（一）】、【PEU0202  運動專長訓練（二）】			0			林靜萍		四 10 本部 體001	運動專長訓練（四）						8		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0286			0		2.0				112	半			Wearable Technology and Exercise Training			0061			10	N								0			黃泰諭		三 8-9 本部 樸105	穿戴式科技與運動訓練						10		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0305			0		2.0				112	半			Golf			0062			36	N								3			鍾寶弘		一 3-4 本部 金牌講堂	高爾夫						39		選				50	跨校雙主修、輔系同學，請於本校加退選階段，至課堂上向授課教師索取授權碼選課。	2	
	AU30						11	0.40		體育系（學）		PEC9001			0		3.0				112	半			Program Design as Related to Strength and Conditioning </br>[ Program: The Program of Strength and Conditioning The Program of Injury Prevention and Athletic Training ]			0063			17	N		是	9		◎初選 運動傷害防護學程 研究生得下修◎必須先修過【PEU0193  人體解剖生理學】、【PEU0015  運動生理學】			11			李恆儒	大碩	四 7-9 公館 Ｓ301	肌力與體能運動處方設計 </br>[ 學分學程：肌力與體能學程 運動傷害防護學程 ]						28		選				50	跨校雙主修、輔系同學，請於本校加退選階段，至課堂上向授課教師索取授權碼選課。	2	
	AU30						10	0.40		體育系（學）		PEC9002			0		3.0				112	半			Internship in Sport and Leisure Industry			0064			6	N			9					0			王傑賢	大碩	六 2-7 本部 教室自排	運動與休閒產業實習						6		選				50		2	
	AU30						10	0.20		體育系（學）		PEC9005			0		2.0				112	半			Athletic Training Practicum (II)			0065			6	N			9		◎必須先修過【PEC9004  運動防護實習（一）】			1			黃昱倫	大碩	三 A-B 本部 體002	運動防護實習（二）						7		選				50		2	
	AU30						10	0.14		體育系（學）		PEU0018			0		2.0				112	半			History of Physical Education			0066			70	N								0			林玫君		四 6-7 本部 金牌講堂	體育史	一			1		70		必				70		2	
	AU30						10	0.20		體育系（學）		PEU0148			0		2.0				112	半			Physical Fitness </br>[ Program: The Program of Strength and Conditioning ]			0067			56	N								7			劉宏文		三 8-9 公館 重量訓練室二	體適能 </br>[ 學分學程：肌力與體能學程 ]	一			1		63		必				50		2	
	AU30						10	0.20		體育系（學）		PEU0243			0		2.0				112	半			Track and Field (II)	F		0068			16	N	F				◎限女生修◎必須先修過【PEU0277  田徑（一）】			1			林淑惠		一 6-7 本部 操場一	田徑（二）	一			1		17		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0243			0		2.0				112	半			Track and Field (II)	M		0069			29	N	M				◎限男生修◎必須先修過【PEU0277  田徑（一）】			3			林淑惠		四 8-9 本部 操場一	田徑（二）	一			1		32		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0252			0		2.0				112	半			Soccer (II)	F		0070			19	N	F				◎限女生修◎必須先修過【PEU0251  足球（一）】			0			周台英		四 1-2 本部 操場一	足球（二）	一			1		19		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0252			0		2.0				112	半			Soccer (II)	M		0071			28	N	M				◎限男生修◎必須先修過【PEU0251  足球（一）】			0			陳忠慶		四 3-4 本部 操場一	足球（二）	一			1		28		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0255			0		2.0				112	半			Baseball (Softball) (II)	F		0072			23	N	F				◎限女生修◎必須先修過【PEU0254  棒（壘）球（一）】			4			陳妙怡		二 6-7 本部 操場一	棒（壘）球（二）	一			1		27		選				50	跨校雙主修、輔系同學，請於本校加退選階段，至課堂上向授課教師索取授權碼選課。	2	
	AU30						10	0.20		體育系（學）		PEU0255			0		2.0				112	半			Baseball (Softball) (II)	M		0073			26	N	M				◎限男生修◎必須先修過【PEU0254  棒（壘）球（一）】			3			黃輝榮		二 3-4 本部 操場一	棒（壘）球（二）	一			1		29		選				50	跨校雙主修、輔系同學，請於本校加退選階段，至課堂上向授課教師索取授權碼選課。	2	
	AU30						10	0.20		體育系（學）		PEU0264			0		2.0				112	半			Swimming (II)	F		0074			38	N	F				◎限女生修◎必須先修過【PEU0263  游泳（一）】			1			鄭國輝		五 6-7 本部 游泳館1F大泳池	游泳（二）	一			1		39		必				50		2	
	AU30						10	0.20		體育系（學）		PEU0264			0		2.0				112	半			Swimming (II)	M		0075			35	N	M				◎限男生修◎必須先修過【PEU0263  游泳（一）】			2			鄭國輝		二 6-7 本部 游泳館1F大泳池	游泳（二）	一			1		37		必				50	跨校雙主修、輔系同學，請於本校加退選階段，至課堂上向授課教師索取授權碼選課。	2	
	AU30						10	0.20		體育系（學）		PEU0270			0		2.0				112	半			Table Tennis (II)	F		0076			24	N	F				◎限女生修◎必須先修過【PEU0269  桌球（一）】			1			王傑賢		一 3-4 本部 桌球室	桌球（二）	一			1		25		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0270			0		2.0				112	半			Table Tennis (II)	M		0077			26	N	M				◎限男生修◎必須先修過【PEU0269  桌球（一）】			3			王傑賢		一 6-7 本部 桌球室	桌球（二）	一			1		29		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0275			0		2.0				112	半			Gymnastics (II)	F		0078			23	N	F				◎限女生修◎必須先修過【PEU0274  體操（一）】			1			張琪		二 3-4 本部 體操房	體操（二）	一			1		24		選				50	跨校雙主修、輔系同學，請於本校加退選階段，至課堂上向授課教師索取授權碼選課。	2	
	AU30						10	0.20		體育系（學）		PEU0275			0		2.0				112	半			Gymnastics (II)	M		0079			24	N	M				◎限男生修◎必須先修過【PEU0274  體操（一）】			1			張琪		一 3-4 本部 體操房	體操（二）	一			1		25		選				50		2	
	AU30						20	0.40		體育系（學）		PEU0291			0		2.0				112	半			Introduction of Athletic Training </br>[ Program: The Program of Injury Prevention and Athletic Training ]			0080			48	N					◎初選 運動傷害防護學程 研究生得下修			16			黃昱倫		一 8-9 本部 金牌講堂	運動防護導論 </br>[ 學分學程：運動傷害防護學程 ]	一			1		64		選				50		2	
	AU30						20	0.40		體育系（學）		PEU2001			0		2.0				112	半			Anatomy for Sport </br>[ Program: The Program of Strength and Conditioning The Program of Injury Prevention and Athletic Training ]			0081			50	N					◎初選 運動傷害防護學程 研究生得下修			8			王宏豪		二 8-9 本部 誠102	運動解剖學 </br>[ 學分學程：肌力與體能學程 運動傷害防護學程 ]	一			1		58		選				50		2	
	AU30						15	0.19		體育系（學）		PEU0007			0		2.0				112	半			Sport Psychology </br>[ Program: The Program of Injury Prevention and Athletic Training ]			0082			81	N								6			洪聰敏		四 1-2 本部 誠202	運動心理學 </br>[ 學分學程：運動傷害防護學程 ]	二			2		87		必				80		2	
	AU30						10	0.13		體育系（學）		PEU0030			0		2.0				112	半			Biomechanics of Sport </br>[ Program: The Program of Strength and Conditioning The Program of Injury Prevention and Athletic Training ]			0083			82	N								4			李恆儒		一 6-7 本部 誠101	運動生物力學 </br>[ 學分學程：肌力與體能學程 運動傷害防護學程 ]	二			2		86		必				80		2	
	AU30						10	0.20		體育系（學）		PEU0040			0		2.0				112	半			Management of Sport Facility			0084			23	N								0			王傑賢 杜正忠		四 8-9 本部 樸105	運動場館規劃經營管理	二			2		23		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0082			3		2.0				112	半			Handball (II)			0085			9	N					◎必須先修過【PEU0081  手球（一）】			5			黃欽永		二 8-9 本部 體育館一4F	手球（二）	二			2		14		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0213			0		2.0				112	半			Introduction to Adapted Physical Education			0086			17	N								0			潘正宸		一 3-4 本部 正105	適應體育概論	二			2		17		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0246			0		2.0				112	半			Basketball (II)	F		0087			18	N	F	是			◎限女生修◎必須先修過【PEU0245  籃球（一）】			0			掌慶維		四 3-4 本部 體育館一4F	籃球（二）	二			2		18		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0246			0		2.0				112	半			Basketball (II)	M		0088			18	N	M	是			◎限男生修◎必須先修過【PEU0245  籃球（一）】			0			掌慶維		四 6-7 本部 體育館一4F	籃球（二）	二			2		18		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0249			0		2.0				112	半			Volleyball (II)	F		0089			16	N	F				◎限女生修◎必須先修過【PEU0248  排球（一）】			1			良財		二 3-4 本部 體育館一4F	排球（二）	二			2		17		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0249			0		2.0				112	半			Volleyball (II)	M		0090			22	N	M				◎限男生修◎必須先修過【PEU0248  排球（一）】			0			良財		二 1-2 本部 體育館一4F	排球（二）	二			2		22		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0258			0		2.0				112	半			Tennis (II)	F		0091			10	N	F				◎限女生修◎必須先修過【PEU0257  網球（一）】			2			林岱樵		五 1-2 公館 網球場二	網球（二）	二			2		12		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0258			0		2.0				112	半			Tennis (II)	M		0092			12	N	M				◎限男生修◎必須先修過【PEU0257  網球（一）】			1			林岱樵		五 3-4 公館 網球場二	網球（二）	二			2		13		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0261			0		2.0				112	半			Wu-Shu (II)	F		0093			7	N	F	是			◎限女生修◎必須先修過【PEU0260  武術（一）】			0			張育愷		二 1-2 本部 武術房一	武術（二）	二			2		7		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0261			0		2.0				112	半			Wu-Shu (II)	M		0094			25	N	M	是			◎限男生修◎必須先修過【PEU0260  武術（一）】			0			Philip X. Fuchs		二 3-4 本部 武術房一	武術（二）	二			2		25		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0267			0		2.0				112	半			Badminton (II)	F		0095			21	N	F				◎限女生修◎必須先修過【PEU0266  羽球（一）】			0			潘光敏		五 6-7 本部 體育館一4F	羽球（二）	二			2		21		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0267			0		2.0				112	半			Badminton (II)	M		0096			32	N	M				◎限男生修◎必須先修過【PEU0266  羽球（一）】			5			徐孟達		三 8-9 本部 體育館一4F	羽球（二）	二			2		37		選				50	跨校雙主修、輔系同學，請於本校加退選階段，至課堂上向授課教師索取授權碼選課。	2	
	AU30						10	0.20		體育系（學）		PEU0273			0		2.0				112	半			Dancing (II)			0097			18	N					◎必須先修過【PEU0272  舞蹈（一）】			1			麥秀英 曾明生		四 8-9 本部 大韻律教室	舞蹈（二）	二			2		19		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0293			5		2.0				112	半			Health Management </br>[ Program: The Program of Injury Prevention and Athletic Training ]			0098			20	N		是			◎初選 運動傷害防護學程 研究生得下修			0			陳勇志		一 8-9 本部 正203	健康管理 </br>[ 學分學程：運動傷害防護學程 ]	二			2		20		選				50		2	
	AU30						20	0.40		體育系（學）		PEU0294			0		2.0				112	半			Sports Massage </br>[ Program: The Program of Injury Prevention and Athletic Training ]			0099			19	N					◎初選 運動傷害防護學程 研究生得下修◎必須先修過【PEU2001  運動解剖學】			15			黃昱倫		二 6-7 本部 樸105	運動推拿指壓學 </br>[ 學分學程：運動傷害防護學程 ]	二			2		34		選				50	跨校雙主修、輔系同學，請於本校加退選階段，至課堂上向授課教師索取授權碼選課。	2	
	AU30						10	0.20		體育系（學）		PEU3003			0		2.0				112	半			Sport Pedagogy			0100			42	N								0			施登堯		一 8-9 本部 樸202	運動教育學	二			2		42		選				50		2	
	AU30						10	0.40		體育系（學）		PEU4004			0		2.0				112	半			Program Planning in Sports and Recreation </br>[ Program: The Program of Outdoor Adventure Leadership The program of Cultivating Seniors Service Talent in Community ]			0101			32	N								2			張少熙		二 8-9 本部 正204	運動及休閒活動企劃 </br>[ 學分學程：戶外探索領導學程 高齡學程 ]	二			2		34		選				50	跨校雙主修、輔系同學，請於本校加退選階段，至課堂上向授課教師索取授權碼選課。	2	
	AU30						10	0.20		體育系（學）		PEU4005			0		2.0				112	半			Sport Management			0102			11	N								0			詹俊成		二 6-7 本部 樸304	運動管理學	二			2		11		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0031			0		2.0				112	半			Physical Conditioning </br>[ Program: The Program of Outdoor Adventure Leadership ]			0103			14	N								0			林淑惠		二 8-9 本部 正301	體能訓練法 </br>[ 學分學程：戶外探索領導學程 ]	三			3		14		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0057			0		2.0				112	半			Applied Exercise Physiology			0104			7	N								2			陳忠慶		四 6-7 公館 體育館二3樓視聽教室	應用運動生理學	三			3		9		選				50	跨校雙主修、輔系同學，請於本校加退選階段，至課堂上向授課教師索取授權碼選課。	2	
	AU30						10	0.20		體育系（學）		PEU0122			0		2.0				112	半			Chinese Folk Sport (II)			0105			17	N								0			麥秀英		五 3-4 本部 武術房一	民俗運動（二）	三			3		17		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0124			0		2.0				112	半			Gymnastics (IV)			0106			15	N					◎必須先修過【PEU0276  體操（三）】			2			張琪		二 6-7 本部 體操房	體操（四）	三			3		17		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0174			0		2.0				112	半			Basketball (IV)			0107			37	N					◎必須先修過【PEU0247  籃球（三）】			3			施登堯		一 1-2 本部 體育館一4F	籃球（四）	三			3		40		選				50		2	
