cancel	dept_code	dept_group	week_section1	week_section2	week_section3	week_section4	authorize_p	authorize_r	brief_eng	dept_chiabbr	not_choose	course_code	percentage	full_flag	limit	selfTeach	credit	intensive	fillcounter	for_query	acadm_year	course_kind	selfTeachName	send_time	eng_name	course_group	exp_hours	serial_no	status	emi	counter_exceptAuth	rt	gender_restrict	eng_teach	classes	dept_engfull	restrict	school_avg	umd	authorize_using	dept_group_name	course_avg	teacher	class_name	time_inf	chn_name	form_s_name	moocs_teach	hours	form_s	tname	counter	deleteQ	option_code	tcode	scoreEnt	iCounter	limit_count_h	comment	acadm_term	generalCore
	AM30						10	0.20		體育系（碩）		PEC0123			0		3.0				113	半			Special Topics on Psychophysiological Measurements in Physical Activity			0024			13	N			8		◎課程開放上修			0			洪聰敏	碩博	二 2-4 和平 體003	身體活動心生理學測量專題研究						13		選				50		2	
	AM30						10	0.20		體育系（碩）		PEC0126			0		3.0				113	半			Studies in Kinesiology			0025			23	N			8		◎課程開放上修			0			蔡虔祿	碩博	三 2-4 公館 體育館二3樓視聽教室	人體運動力學研究						23		選				50		2	
	AM30						10	0.20		體育系（碩）		PEC0130			5		3.0				113	半			Special Topics in Sports Equipment Design			0026			11	N		是	8		◎課程開放上修			2			Philip X. Fuchs	碩博	四 2-4 公館 研001	運動器材設計專題研究						13		選				50		2	
	AM30						10	0.20		體育系（碩）		PEC0138			0		3.0				113	半			Human Resource Management in Physical Education			0027			10	N			8		◎課程開放上修			0			吳慧卿	碩博	二 7-9 和平 體002	體育人力資源管理						10		選				50		2	
	AM30						10	0.20		體育系（碩）		PEC0142			0		3.0				113	半			Studies in Exercise Psychology			0028			9	N		是	8		◎課程開放上修			0			張育愷	碩博	一 2-4 和平 體003	健身運動心理學研究						9		選				50		2	
	AM30						10	0.20		體育系（碩）		PEC0146			0		3.0				113	半			Special Topics in Exercise and Adipose Tissue Metabolism			0030			5	N			8		◎課程開放上修			0			陳勇志	碩博	五 6-8 公館 體育館二3樓視聽教室	運動與脂質代謝專題研究						5		選				50		2	
	AM30						10	0.20		體育系（碩）		PEC8001			0		3.0				113	半			Special Topics on Sport Economics			0031			4	N			8		◎課程開放上修			0			簡文政	碩博	一 2-4 和平 體002	運動經濟學專題研究						4		選				50		2	
	AM30						10	0.20		體育系（碩）		PEC8005			0		3.0				113	半			Integrated Studies of the Eastern and Western Philosophy of Sport			0032			7	N			8		◎課程開放上修			0			石明宗	碩博	三 3-5 公館 研001	東西運動哲學整合研究						7		選				50		2	
	AM30						10	0.20		體育系（碩）		PEC8008			5		3.0				113	半			Academic Writing and Oral Presentation for Sport Sciences			0033			24	N		是	8		◎課程開放上修			0			Philip X. Fuchs	碩博	三 8-10 和平 體002	運動科學專業英文寫作與口語表達						24		選				50		2	
	AM30						10	0.20		體育系（碩）		PEC8013			0		3.0				113	半			Health Behaviors and Sports Development for People with Disabilities			0034			5	N			8		◎課程開放上修			0			潘正宸	碩博	五 6-8 和平 體003	身心障礙者健康行為與體育運動發展						5		選				50		2	
	AM31						0	0.00		休旅所（碩）		SRM0002			0		1.0				113	半			Seminar on Sport, Leisure and Hospitality Management (I)			0035			35	N					◎課程不開放上修			0			林儷蓉		四 C 和平 教103	運動休閒與餐旅管理專題討論（一）						35		必				50		2	
	AM31						0	0.00		休旅所（碩）		SRM0057			2		3.0				113	半			Studies in Leisure Sociology			0036			13	N					◎課程開放上修			0			林伯修		二 3-5 和平 綜604	休閒社會學研究						13		選				30		2	
	AM31						0	0.00		休旅所（碩）		SRM0111			0		3.0				113	半			Studies in Tourist Food Consumption Behavior			0038			20	N					◎課程不開放上修			0			麥康妮		五 7-9 和平 綜603	旅客飲食行為研究						20		選				30		2	
	AM31						2	0.07		休旅所（碩）		SRM0115			0		3.0				113	半			Seminar on Brand Management in Sport Industry			0039			24	N					◎課程不開放上修			0			李振賢		五 7-9 和平 綜604	運動產業品牌管理專題討論						24		選				30		2	
	AM31						10	0.33		休旅所（碩）		SRM0117			0		3.0				113	半			Studies in Sport Consumer Behavior			0040			29	N					◎課程不開放上修			10			陳美燕		一 7-9 和平 綜604	運動消費者行為研究						39		選				30		2	
	AM31						0	0.00		休旅所（碩）		SRC8001			3		3.0				113	半			Studies in Hospitality Education Training and Teaching Skill			0041			5	N			8		◎課程開放上修			0			王國欽	碩博	三 2-4 和平 綜602	餐旅管理教育訓練與教學技巧研究						5		選				30		2	
	AM31						0	0.00		休旅所（碩）		SRC8005			0		3.0				113	半			Strategic Information Systems for Hospitality Managers			0042			7	N		是	8		◎課程不開放上修			0			雷芷卉	碩博	三 2-4 和平 綜603	餐旅業策略資訊系統管理						7		選				30		2	
	AM31						0	0.00		休旅所（碩）		SRC8007			0		3.0				113	半			Studies in Hospitality Management			0043			27	N		是	8		◎課程不開放上修			0			麥康妮	碩博	二 7-9 和平 綜604	餐旅經營管理研究						27		選				30		2	
	AM31						0	0.00		休旅所（碩）		SRC8008			0		3.0				113	半			Hospitality Facilities Development and Design			0044			4	N		是	8		◎課程不開放上修			0			雷芷卉	碩博	四 7-9 和平 綜602	餐旅設施規劃與設計						4		選				30		2	
	AM31						0	0.00		休旅所（碩）		SRM0001			0		3.0				113	半			Topics on Sport, Leisure and Hospitality Industry			0046			32	N					◎課程不開放上修			0			林儷蓉		三 8-10 和平 綜604	運動休閒與餐旅產業特論	一			1		32		必				45		2	
	AM32						10	0.20		競技系（碩）		FPM0004			0		3.0				113	半			Studies in Sports Coaching			0047			7	N					◎課程開放上修			0			俞智贏		二 5-7 公館 研003	運動教練學研究						7		必				50		2	
	AM32						10	0.20		競技系（碩）		FPM0010			0		3.0				113	半			Applied Psychology on Sports			0048			6	N					◎課程開放上修			0			梁嘉音		四 2-4 公館 Ｓ402	運動心理學應用研究						6		選				50		2	
	AM32						10	0.20		競技系（碩）		FPM0022			0		2.0				113	半			Practice of Sports Conditioning Training (II)			0049			9	N					◎課程開放上修			0			李佳融		三 10-A 公館 研001	運動體能訓練實作（二）						9		必				50		2	
	AM32						10	0.20		競技系（碩）		FPM0024			0		2.0				113	半			Practice of Sports Skill Training (II)			0050			10	N					◎課程開放上修			0			俞智贏		三 B-C 公館 研003	運動技能訓練實作（二）						10		必				50		2	
	AM32						10	0.20		競技系（碩）		FPM0054			0		1.0				113	半			Exercise & Sport Science Seminar (I)			0053			12	N					◎課程開放上修			0			何仁育		四 5 公館 研001	運動科學專題報告（一）						12		必				50		2	
	AM32						10	0.20		競技系（碩）		FPM0063			0		3.0				113	半			Special Topics on Motor Behavior			0054			5	N					◎課程開放上修			0			劉有德		三 2-4 公館 研003	運動行為專題研究						5		選				50		2	
	AM32						10	0.20		競技系（碩）		FPM0068			0		3.0				113	半			Physiology of Resistance Exercise Training			0055			3	N					◎課程開放上修			0			何仁育		二 2-4 公館 研001	阻力運動訓練生理學						3		選				50		2	
	AM32						10	0.20		競技系（碩）		FPM0074			0		3.0				113	半			Studies in Coaching Philosophy			0057			10	N					◎課程開放上修			0			石明宗		二 2-4 公館 研003	教練哲學研究						10		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0305			0		2.0				113	半			Golf			0058			23	N								0			鍾寶弘		一 3-4 和平 金牌講堂	高爾夫						23		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0307			0		2.0				113	半			Aquatic Recreation Activity (II)			0059			19	N					◎必須先修過【PEU0306  水域休閒運動（一）】			8			鄭國輝		三 8-9 和平 樸105	水域休閒運動（二）						27		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0309			3		2.0				113	半			Assessment and Management of Adapted Physical Activity			0060			7	N								0			潘正宸		四 6-7 和平 樸105	適應性身體活動評估與管理						7		選				50		2	
	AU30						10	0.20		體育系（學）		PEC9001			0		3.0				113	半			Program Design as Related to Strength and Conditioning </br>[ Program: The Program of Strength and Conditioning The Program of Injury Prevention and Athletic Training ]			0061			5	N		是	9		◎必須先修過【PEU0193  人體解剖生理學】、【PEU0015  運動生理學】			9			李恆儒	大碩	四 2-4 公館 Ｓ406	肌力與體能運動處方設計 </br>[ 學分學程：肌力與體能學程 運動傷害防護學程 ]						14		選				50		2	
	AU30						10	0.20		體育系（學）		PEC9002			0		3.0				113	半			Internship in Sport and Leisure Industry			0062			10	N			9					0			王傑賢	大碩	六 2-7 和平 教室自排	運動與休閒產業實習						10		選				50		2	
	AU30						10	0.20		體育系（學）		PEC9003			0		3.0				113	半			Management of Sport Events			0063			3	N		是	9					0			程紹同	大碩	五 2-4 和平 體002	運動賽會管理						3		選				50		2	
	AU30						10	0.20		體育系（學）		PEC9005			0		2.0				113	半			Athletic Training Practicum (II)			0064			9	N			9		◎必須先修過【PEC9004  運動防護實習（一）】			0			黃昱倫	大碩	三 A-B 和平 體002	運動防護實習（二）						9		選				50		2	
	AU30						10	0.14		體育系（學）		PEU0018			0		2.0				113	半			History of Physical Education			0065			70	N								2			林玫君		四 6-7 和平 金牌講堂	體育史	一			1		72		必				70		2	
	AU30						10	0.20		體育系（學）		PEU0148			0		2.0				113	半			Physical Fitness </br>[ Program: The Program of Strength and Conditioning ]			0066			58	N								7			劉宏文		三 8-9 和平 重量訓練室一	體適能 </br>[ 學分學程：肌力與體能學程 ]	一			1		65		必				50		2	
	AU30						10	0.20		體育系（學）		PEU0243			0		2.0				113	半			Track and Field (II)	F		0067			21	N	F				◎限女生修◎必須先修過【PEU0277  田徑（一）】			0			林淑惠		一 6-7 公館 操場二	田徑（二）	一			1		21		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0243			0		2.0				113	半			Track and Field (II)	M		0068			27	N	M				◎限男生修◎必須先修過【PEU0277  田徑（一）】			1			詹俊成		二 6-7 公館 操場二	田徑（二）	一			1		28		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0252			0		2.0				113	半			Soccer (II)	F		0069			19	N	F				◎限女生修◎必須先修過【PEU0251  足球（一）】			0			程瑞福		四 1-2 公館 體育館二3樓	足球（二）	一			1		19		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0252			0		2.0				113	半			Soccer (II)	M		0070			29	N	M				◎限男生修◎必須先修過【PEU0251  足球（一）】			1			程瑞福		四 3-4 公館 體育館二3樓	足球（二）	一			1		30		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0255			0		2.0				113	半			Baseball (Softball) (II)	F		0071			20	N	F				◎限女生修◎必須先修過【PEU0254  棒（壘）球（一）】			0			潘慈惠		一 3-4 公館 操場二	棒（壘）球（二）	一			1		20		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0255			0		2.0				113	半			Baseball (Softball) (II)	M		0072			29	N	M				◎限男生修◎必須先修過【PEU0254  棒（壘）球（一）】			3			黃輝榮		二 3-4 公館 操場二	棒（壘）球（二）	一			1		32		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0264			0		2.0				113	半			Swimming (II)	F		0073			29	N	F				◎限女生修◎必須先修過【PEU0263  游泳（一）】			0			鄭國輝		二 6-7 和平 游泳館1F大泳池	游泳（二）	一			1		29		必				50		2	
	AU30						10	0.20		體育系（學）		PEU0264			0		2.0				113	半			Swimming (II)	M		0074			42	N	M				◎限男生修◎必須先修過【PEU0263  游泳（一）】			0			鄭國輝		五 6-7 和平 游泳館1F大泳池	游泳（二）	一			1		42		必				50		2	
	AU30						10	0.20		體育系（學）		PEU0270			0		2.0				113	半			Table Tennis (II)	F		0075			16	N	F				◎限女生修◎必須先修過【PEU0269  桌球（一）】			1			王傑賢		四 3-4 和平 桌球室	桌球（二）	一			1		17		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0270			0		2.0				113	半			Table Tennis (II)	M		0076			34	N	M				◎限男生修◎必須先修過【PEU0269  桌球（一）】			2			王傑賢		一 6-7 和平 桌球室	桌球（二）	一			1		36		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0275			0		2.0				113	半			Gymnastics (II)	F		0077			23	N	F				◎限女生修◎必須先修過【PEU0274  體操（一）】			1			張琪		二 3-4 和平 體操房	體操（二）	一			1		24		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0275			0		2.0				113	半			Gymnastics (II)	M		0078			32	N	M				◎限男生修◎必須先修過【PEU0274  體操（一）】			2			張琪		一 3-4 和平 體操房	體操（二）	一			1		34		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0291			0		2.0				113	半			Introduction of Athletic Training </br>[ Program: The Program of Injury Prevention and Athletic Training ]			0079			32	N					◎初選 運動傷害防護學程 研究生得下修			4			黃昱倫		一 8-9 和平 金牌講堂	運動防護導論 </br>[ 學分學程：運動傷害防護學程 ]	一			1		36		選				50		2	
	AU30						20	0.40		體育系（學）		PEU2001			0		2.0				113	半			Anatomy for Sport </br>[ Program: The Program of Strength and Conditioning The Program of Injury Prevention and Athletic Training ]			0080			49	N					◎初選 運動傷害防護學程 研究生得下修			10			王宏豪		二 8-9 和平 金牌講堂	運動解剖學 </br>[ 學分學程：肌力與體能學程 運動傷害防護學程 ]	一			1		59		選				50		2	
	AU30						10	0.13		體育系（學）		PEU0007			0		2.0				113	半			Sport Psychology </br>[ Program: The Program of Injury Prevention and Athletic Training ]			0081			78	N								7			洪聰敏		四 1-2 和平 誠202	運動心理學 </br>[ 學分學程：運動傷害防護學程 ]	二			2		85		必				80		2	
	AU30						10	0.20		體育系（學）		PEU0023			0		2.0				113	半			Weight Training			0082			50	N								1			詹俊成		一 8-9 和平 重量訓練室一	重量訓練	二			2		51		選				50		2	
	AU30						10	0.13		體育系（學）		PEU0030			0		2.0				113	半			Biomechanics of Sport </br>[ Program: The Program of Strength and Conditioning The Program of Injury Prevention and Athletic Training ]			0083			81	N								8			蔡虔祿		一 3-4 和平 誠302	運動生物力學 </br>[ 學分學程：肌力與體能學程 運動傷害防護學程 ]	二			2		89		必				80		2	
	AU30						10	0.20		體育系（學）		PEU0040			0		2.0				113	半			Management of Sport Facility			0084			13	N								0			王傑賢 李柏熹		四 8-9 和平 樸204	運動場館規劃經營管理	二			2		13		選				50		2	
	AU30						20	0.40		體育系（學）		PEU0082			3		2.0				113	半			Handball (II)			0085			5	N					◎必須先修過【PEU0081  手球（一）】			11			黃欽永		二 8-9 和平 體育館一4F	手球（二）	二			2		16		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0213			2		2.0				113	半			Introduction to Adapted Physical Education			0086			16	N								0			潘正宸		二 6-7 和平 樸306	適應體育概論	二			2		16		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0246			0		2.0				113	半			Basketball (II)	F		0087			22	N	F	是			◎限女生修◎必須先修過【PEU0245  籃球（一）】			0			掌慶維		四 3-4 和平 體育館一4F	籃球（二）	二			2		22		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0246			0		2.0				113	半			Basketball (II)	M		0088			30	N	M	是			◎限男生修◎必須先修過【PEU0245  籃球（一）】			2			掌慶維		四 6-7 和平 體育館一4F	籃球（二）	二			2		32		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0249			0		2.0				113	半			Volleyball (II)	F		0089			20	N	F				◎限女生修◎必須先修過【PEU0248  排球（一）】			0			良財		二 3-4 和平 體育館一4F	排球（二）	二			2		20		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0249			0		2.0				113	半			Volleyball (II)	M		0090			16	N	M				◎限男生修◎必須先修過【PEU0248  排球（一）】			3			良財		二 1-2 和平 體育館一4F	排球（二）	二			2		19		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0258			0		2.0				113	半			Tennis (II)	F		0091			11	N	F				◎限女生修◎必須先修過【PEU0257  網球（一）】			0			李家豪		五 1-2 公館 網球場二	網球（二）	二			2		11		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0258			0		2.0				113	半			Tennis (II)	M		0092			12	N	M				◎限男生修◎必須先修過【PEU0257  網球（一）】			2			李家豪		五 3-4 公館 網球場二	網球（二）	二			2		14		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0261			3		2.0				113	半			Wu-Shu (II)			0094			6	N		是			◎必須先修過【PEU0260  武術（一）】			3			Philip X. Fuchs		五 8-9 和平 武術房一	武術（二）	二			2		9		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0267			0		2.0				113	半			Badminton (II)	F		0095			23	N	F				◎限女生修◎必須先修過【PEU0266  羽球（一）】			0			潘光敏		五 6-7 和平 體育館一4F	羽球（二）	二			2		23		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0267			0		2.0				113	半			Badminton (II)	M		0096			22	N	M				◎限男生修◎必須先修過【PEU0266  羽球（一）】			2			蔡虔祿		三 8-9 和平 體育館一4F	羽球（二）	二			2		24		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0273			0		2.0				113	半			Dancing (II)			0097			25	N					◎必須先修過【PEU0272  舞蹈（一）】			0			沈淑貞		四 8-9 和平 大韻律教室	舞蹈（二）	二			2		25		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0293			5		2.0				113	半			Health Management </br>[ Program: The Program of Injury Prevention and Athletic Training ]			0098			15	N		是			◎初選 運動傷害防護學程 研究生得下修			0			陳勇志		二 8-9 和平 樸206	健康管理 </br>[ 學分學程：運動傷害防護學程 ]	二			2		15		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0294			0		2.0				113	半			Sports Massage </br>[ Program: The Program of Injury Prevention and Athletic Training ]			0099			15	N					◎初選 運動傷害防護學程 研究生得下修◎必須先修過【PEU2001  運動解剖學】			10			黃昱倫		二 6-7 和平 樸105	運動推拿指壓學 </br>[ 學分學程：運動傷害防護學程 ]	二			2		25		選				50		2	
	AU30						3	0.07		體育系（學）		PEU3003			0		2.0				113	半			Sport Pedagogy			0100			33	N								0			林靜萍		一 6-7 和平 誠105	運動教育學	二			2		33		選				45		2	
	AU30						10	0.20		體育系（學）		PEU0031			0		2.0				113	半			Physical Conditioning </br>[ Program: The Program of Outdoor Adventure Leadership ]			0101			23	N								0			林淑惠		四 8-9 和平 樸105	體能訓練法 </br>[ 學分學程：戶外探索領導學程 ]	三			3		23		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0096			0		2.0				113	半			Management of Sport Finance			0103			17	N								0			朱文增		二 6-7 和平 正304	運動財務管理	三			3		17		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0122			0		2.0				113	半			Chinese Folk Sport (II)			0104			12	N								1			麥秀英 李宗翰		五 3-4 和平 武術房一	民俗運動（二）	三			3		13		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0174			0		2.0				113	半			Basketball (IV)			0106			28	N					◎必須先修過【PEU0247  籃球（三）】			3			施登堯		一 1-2 和平 體育館一4F	籃球（四）	三			3		31		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0200			0		2.0				113	半			Volleyball (IV)			0107			28	N					◎必須先修過【PEU0250  排球（三）】			1			劉錦璋		一 6-7 和平 體育館一4F	排球（四）	三			3		29		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0202			0		1.0				113	半			Sport Specialty Training (II)			0108			25	N								0			張育愷		二 10 和平 體001	運動專長訓練（二）	三			3		25		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0221			0		2.0				113	半			Baseball (Softball) (IV)			0109			9	N					◎必須先修過【PEU0256  棒（壘）球（三）】			3			陳妙怡		三 6-7 公館 操場二	棒（壘）球（四）	三			3		12		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0224			3		2.0				113	半			Tennis (IV)			0110			12	N					◎必須先修過【PEU0259  網球（三）】			5			陳勇志		二 3-4 公館 網球場二	網球（四）	三			3		17		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0233			0		2.0				113	半			Badminton (IV)			0111			38	N					◎必須先修過【PEU0268  羽球（三）】			4			徐孟達		四 1-2 和平 體育館一4F	羽球（四）	三			3		42		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0236			0		2.0				113	半			Table Tennis (IV)			0112			27	N					◎必須先修過【PEU0271  桌球（三）】			1			林慶宏		二 6-7 和平 桌球室	桌球（四）	三			3		28		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0297			0		2.0				113	半			Therapeutic Exercise			0114			4	N					◎必須先修過【PEU0296  運動傷害評估學】			3			李恆儒		二 3-4 和平 樸105	運動治療學	三			3		7		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0298			0		2.0				113	半			Management of Athletic Training and Health </br>[ Program: The Program of Injury Prevention and Athletic Training ]			0115			15	N					◎初選 運動傷害防護學程 研究生得下修			0			黃昱倫		五 1-2 和平 樸105	運動保健之經營與管理 </br>[ 學分學程：運動傷害防護學程 ]	三			3		15		選				50		2	
	AU30						10	0.20		體育系（學）		PEU2003			0		2.0				113	半			Sport Officiating			0116			15	N								0			鄭國輝		一 3-4 和平 正105	運動裁判法	三			3		15		選				50		2	
	AU30						3	0.07		體育系（學）		PEU3007			0		2.0				113	半			Physical Education Curriculum Design			0117			39	N								0			掌慶維		二 8-9 和平 誠105	體育課程設計	三			3		39		選				45		2	
	AU30						10	0.20		體育系（學）		PEU4019			0		1.0				113	半			Physical Education Professional Service			0118			46	N								7			黃昱倫		六 1 和平 教室自排	體育專業服務	三			3		53		必				50		2	
	AU30						10	0.20		體育系（學）		PEUE209			0		2.0				113	半			Teaching Practicum: Physical Education (I)			0119			26	N					◎限 二階生 教育學程生 不佔名額生 登記修習生 可修◎必須先修過【PEUE101  體育教材教法（教）】、【PEU3003  運動教育學】			1			施登堯 陳萩慈		五 6-9 和平 體001	體育教學實習（一）（教）	三			3		27		選				50		2	
	AU30						10	0.33		體育系（學）		PEU0123			0		2.0				113	半			Yoga			0121			30	N								2			洪銀玲		一 6-7 和平 小韻律教室	瑜珈	四			4		32		選				30		2	
	AU30						10	0.20		體育系（學）		PEU0199			0		2.0				113	半			Basketball (VI)			0122			17	N					◎必須先修過【PEU0186  籃球（五）】			3			施登堯		四 8-9 和平 體育館一4F	籃球（六）	四			4		20		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0204			0		1.0				113	半			Sport Specialty Training (IV)			0123			13	N					◎必須先修過【PEU0201  運動專長訓練（一）】、【PEU0202  運動專長訓練（二）】			0			張育愷		二 A 和平 體001	運動專長訓練（四）	四			4		13		選				50		2	
	AU30						10	0.20		體育系（學）		PEU0207			0		2.0				113	半			Introduction to Health and Physical Education </br>[ Program: The program of Cultivating Seniors Service Talent in Community ]			0124			27	N								0			陳信亨 廖容瑜		二 8-9 和平 正202	健康與體育概論 </br>[ 學分學程：高齡學程 ]	四			4		27		選				50		2	
