cancel	dept_code	dept_group	week_section1	week_section2	week_section3	week_section4	authorize_p	authorize_r	brief_eng	dept_chiabbr	not_choose	course_code	percentage	full_flag	limit	selfTeach	credit	intensive	fillcounter	for_query	acadm_year	course_kind	selfTeachName	send_time	eng_name	course_group	exp_hours	serial_no	status	emi	counter_exceptAuth	rt	gender_restrict	eng_teach	classes	dept_engfull	restrict	school_avg	umd	authorize_using	dept_group_name	course_avg	teacher	class_name	time_inf	chn_name	form_s_name	moocs_teach	hours	form_s	tname	counter	deleteQ	option_code	tcode	scoreEnt	iCounter	limit_count_h	comment	acadm_term	generalCore
	SU43						10	0.40		生科系（學）		BIC9015			0		3.0	Y			114	半			Biological Microtechnique (including Lab.)						0	N			9					0			陳均 陳晶 未定	大碩	◎密集課程	生物顯微技術含實驗						0		選				50	◎第2期  ◎第二類課程 上課日期：8月3日~8月12日(預定)	3	
	SU43						10	0.40		生科系（學）		BIC9066			0		3.0	Y			114	半			Field Ecology Survey Techniques </br>[ Program: The Program of the Eco-sustainable Industry (Eco-sustainable industry Program) ]						0	N			9					0			林仲平	大碩	◎密集課程	田野生態調查技術 </br>[ 學分學程：生態產業學程 ]						0		選				50	◎第2期  ◎第二類課程 上課日期：8月10日~8月19日(預定)	3	
	SU43						10	0.40		生科系（學）		BIC9068			0		3.0	Y			114	半			Field ecology </br>[ Program: The Program of the Eco-sustainable Industry (Eco-sustainable industry Program) ]						0	N			9					0			李壽先 林登秋	大碩	◎密集課程	野外生態學 </br>[ 學分學程：生態產業學程 ]						0		選				50	◎第2期  ◎第二類課程 上課日期：8月27日~9月5日(預定)	3	
	SU43						10	0.40		生科系（學）		BIU0159			0		2.0	Y			114	半			laboratory Course for Cellular and Molecular Biology						0	N					◎限大三大四修習◎必須先修過【BIU0143  生物化學】、【BIU0172  普通生物學實驗甲（一）】◎必須先修過【BIU0144  生物化學實驗】、【NSU0010  生物化學實驗】其中一門			0			蘇銘燦 孫智雯 王麗婷 陳均		◎密集課程	細胞及分子生物學實驗						0		選				50	◎第1期  ◎第二類課程    第一次加退選解除限大三與大四選課。    上課日期：6月15日~6月24日(預定)	3	
	SU47						10	0.20		資工系（學）		CSC9009			0		3.0	Y			114	半			Projects in Computer Music and Audio Technology </br>[ Program: The Program of Computer Music and Audio Technology The Program of Application of Information Technology ]						0	N			9					0			李忠謀 趙菁文	大碩	◎密集課程	音訊技術與電腦音樂專題研究 </br>[ 學分學程：音樂科技學程 資訊科技應用學程 ]						0		選				50	◎第1期  ◎第二類課程	3	
	LU23						5	0.10		地理系（學）		GEU0215			0		2.0	Y			114	半			Spatial Experience and Observation						0	N								0			許嘉麟		◎密集課程	空間體驗與觀察	二			2		0		選				50	◎第1期  ◎第二類課程	3	
	LU23						5	0.10		地理系（學）		GEU0253			0		1.0	Y			114	半			Sustainable Development in East Asia </br>[ Program: The EMI Certificate Program in Environmental Humanities at NTNU ]						0	2		是						0			莫家俊		◎面授/同步	東亞的永續發展 </br>[ 學分學程：環境人文學程 ]						0		選				50	◎第1期  ◎第二類課程 ◎數位課程	3	
	EU						10	0.40		師培學院		IBC9005			0		3.0	Y			114	半			Teaching and Learning in the DP (IB) </br>[ Program: The Program of International Baccalaureate Educator Certificate-Chinese Language Education The Program of International Baccalaureate Educator Certificate-International  Mathematics Education The Program of International Baccalaureate Educator Certificate-International  Physics  Education ]						0	1		是	9		◎初選 國際教師學程-華語文 國際教師學程-數學 國際教師學程-物理 研究生得下修◎限國際教師學程-華語文、國際教師學程-數學、國際教師學程-物理選修 ◎必須先修過【IBC9004  IB哲學與實作（IB）】、【IBU0001  IB哲學與實作（IB）】其中一門			0			West-pratt, Jordan	大碩	◎面授/同步	DP的教與學（IB） </br>[ 學分學程：國際教師學程-華語文 國際教師學程-數學 國際教師學程-物理 ]						0		選				50	◎第1期  ◎第二類課程 ◎數位課程	3	
	EU						10	0.40		師培學院		IBC9006			0		3.0	Y			114	半			Teaching and Learning in the MYP (IB) </br>[ Program: The Program of International Baccalaureate Educator Certificate-International Education ]						0	1		是	9		◎初選 國際教師學程-國際 研究生得下修◎限國際教師學程-國際選修◎必須先修過【IBC9004  IB哲學與實作（IB）】、【IBC9007  課程發展與設計（IB）】、【IBC9008  學習評量（IB）】			0			未定	大碩	◎面授/同步	MYP的教與學（IB） </br>[ 學分學程：國際教師學程-國際 ]						0		選				50	◎第1期  ◎第二類課程 ◎數位課程	3	
	HM77						10	0.40		光電所（碩）		OEC8129			0		3.0	Y			114	半			Special Topics on Electro-optical System Measurement						0	N		是	8		◎必須先修過【OEC9001  幾何光學】、【OEC9002  物理光學】 ◎課程開放上修			0			楊承山	碩博	◎密集課程	光電系統量測專題研究						0		選				50	◎第2期  ◎第二類課程	3	
	HM77						10	0.20		光電所（碩）		OEC8152			0		3.0	Y			114	半			The Devices Physics and Applications for Organic Led						0	N			8		◎課程開放上修			0			邱南福	碩博	◎密集課程	有機光電元件原理與應用						0		選				50	◎第2期  ◎第二類課程	3	
	HM77						10	0.40		光電所（碩）		OEC8165			0		3.0	Y			114	半			Principles and Applications of Plasmonics						0	N			8		◎課程開放上修			0			邱南福	碩博	◎密集課程	電漿子光學原理與應用						0		選				50	◎第2期  ◎第二類課程	3	
	HU77						10	0.40		光電學位學程（學）		OEC9003			0		2.0	Y			114	半			Introduction to English Scientific Reports						0	N			9					0			楊承山	大碩	◎密集課程	科技英文報告						0		選				50	◎第2期  ◎第二類課程	3	
	HU77						10	0.40		光電學位學程（學）		OEC9007			0		3.0	Y			114	半			Design of Photonics System						0	N			9					0			呂杰翰	大碩	◎密集課程	光電系統設計						0		選				50	◎第2期  ◎第二類課程	3	
	HU77						10	0.40		光電學位學程（學）		OEC9115			0		3.0	Y			114	半			Industrial Camps and Implementation						0	N			9		◎必須先修過【OEC8116  奈米磁性物理及其應用（一）】、【OEC8117  奈米磁性物理及其應用（二）】			0			謝振傑	大碩	◎密集課程	產業蹲點與實作						0		選				50	◎第2期  ◎第二類課程	3	
